id,rolling_speed,elevation_speed,elevation_jerk,elevation,roll,elevation_acceleration,controller_input
2094,-0.0084,-9.0,0.01,-30,0.012,0.0,-30.0
2095,-0.0005,-10.8,0.0,-20,0.034,-0.4,-50.0
2096,0.0012,-1.8,0.0,-20,-0.01,-0.1,-20.0
2097,-0.0068,9.0,0.0,-10,0.001,0.2,40.0
2098,-0.0006,-6.3,-0.01,10,0.012,0.0,-10.0
2099,0.0082,-2.2,0.0,-30,-0.023,0.0,20.0
2100,-0.0028,10.3,0.0,-30,-0.004,0.2,40.0
2101,-0.0012,-2.1,0.0,-40,-0.013,-0.1,-10.0
2102,-0.0017,-3.4,-0.01,-20,-0.006,0.1,10.0
2103,-0.0071,1.9,0.01,30,0.022,-0.2,-10.0
2104,0.0073,3.6,0.0,-30,0.011,0.1,10.0
2105,0.0104,-5.2,0.0,50,-0.002,-0.2,-30.0
2106,-0.0029,-5.9,0.0,-30,-0.006999999999999999,-0.1,-40.0
2107,0.0033,2.4,0.0,-20,-0.006999999999999999,0.1,20.0
2108,0.0043,-1.8,0.0,-10,-0.008,0.0,-10.0
2109,-0.0035,-5.3,-0.02,50,0.005,0.2,10.0
2110,0.0018,-1.8,0.0,-10,0.006,-0.2,-10.0
2111,0.0045,4.5,0.0,-20,0.003,0.2,20.0
2112,-0.0044,2.8,0.0,30,-0.002,-0.1,40.0
2113,0.0029,-10.1,-0.02,-10,-0.006,0.0,-20.0
2114,0.0081,2.8,0.0,-40,0.011,0.1,10.0
2115,-0.0024,0.5,0.0,-20,0.023,-0.3,-20.0
2116,-0.0042,6.3,0.02,10,-0.015,-0.1,20.0
2117,0.0075,-1.7,0.0,30,-0.006999999999999999,-0.1,10.0
2118,-0.0072,-1.4,0.0,-30,-0.003,-0.1,-60.0
2119,0.004,9.0,0.0,-60,0.01,0.1,10.0
2120,0.0024,-2.8,0.0,10,-0.008,-0.4,-50.0
2121,0.004,4.0,0.0,0,-0.006,0.0,20.0
2122,0.0008,-2.5,0.0,-10,-0.017,-0.2,-20.0
2123,-0.006999999999999999,0.7,0.0,-30,0.009000000000000001,0.2,20.0
2124,0.0058,0.8,0.0,-50,-0.004,0.0,-10.0
2125,0.0061,-1.9,0.01,-40,0.01,-0.1,10.0
2126,-0.0005,-2.2,0.0,-20,0.012,-0.3,-30.0
2127,-0.0012,-5.7,0.01,-40,0.006999999999999999,0.0,-10.0
2128,-0.0021,-1.9,0.0,10,-0.005,-0.2,10.0
2129,-0.0005,7.3,0.01,0,0.025,0.0,10.0
2130,0.0054,-5.5,-0.01,-30,0.023,0.0,-30.0
2131,-0.0107,-3.4,0.0,10,0.002,0.0,-10.0
2132,0.0057,-1.1,0.0,-30,0.012,0.0,-10.0
2133,0.0023,-3.1,0.0,20,0.001,-0.1,-20.0
2134,0.0058,-1.8,0.0,0,-0.008,0.0,10.0
2135,-0.0048,-7.8,0.0,10,0.002,-0.1,-30.0
2136,-0.0052,-7.9,0.0,10,0.006999999999999999,-0.2,-30.0
2137,-0.0044,-4.6,0.0,-40,-0.006,0.1,-10.0
2138,0.0031,-4.7,0.0,20,-0.038,-0.2,-50.0
2139,-0.0074,5.6,0.0,0,0.004,-0.1,20.0
2140,0.0015,-1.6,0.0,-60,0.034,-0.1,-20.0
2141,0.0037,4.4,0.0,-20,0.0,0.1,20.0
2142,-0.0004,-3.6,0.0,-30,-0.002,0.0,-20.0
2143,0.0052,9.9,0.02,-10,0.005,-0.1,20.0
2144,-0.006999999999999999,0.4,0.0,-10,0.0,0.1,10.0
2145,0.0014,-4.0,0.0,-10,0.01,0.0,-10.0
2146,0.0021,-3.3,0.0,30,0.0,-0.2,-20.0
2147,-0.002,0.6,0.0,-20,-0.01,0.2,10.0
2148,-0.0021,2.3,0.0,10,-0.024,0.4,30.0
2149,0.0071,1.6,0.0,-10,-0.005,0.1,10.0
2150,0.0028,4.9,0.0,-60,0.028,0.2,40.0
2151,-0.0054,0.3,0.0,-20,0.021,0.2,-10.0
2152,0.0081,-2.2,0.0,-20,-0.005,0.1,10.0
2153,-0.0058,1.2,0.0,10,0.008,0.2,30.0
2154,-0.0111,1.8,0.0,-80,0.005,0.0,-20.0
2155,-0.0002,-6.8,-0.01,-30,0.004,0.0,-10.0
2156,0.0003,11.3,0.0,-80,0.003,0.4,60.0
2157,0.0029,2.2,-0.01,-40,-0.02,0.4,20.0
2158,-0.0027,7.5,0.0,0,0.02,0.0,20.0
2159,-0.0028,6.2,0.0,-30,-0.009000000000000001,0.1,20.0
2160,0.0059,-0.2,0.0,-40,-0.005,0.1,10.0
2161,0.0034,6.1,0.0,-50,0.0,0.2,20.0
2162,-0.0041,-3.7,0.0,-30,-0.004,0.0,-10.0
2163,0.0039,-1.5,0.0,0,0.004,-0.2,-20.0
2164,-0.0003,6.3,0.02,-30,-0.013,0.1,20.0
2165,0.0041,5.0,0.0,-10,-0.01,0.0,10.0
2166,0.0006,2.3,-0.01,10,-0.014,0.3,40.0
2167,0.0015,3.8,0.0,-20,0.013,0.3,50.0
2168,0.0095,-1.5,0.0,0,0.019,0.1,10.0
2169,0.0028,-3.5,0.0,-30,0.011,-0.2,-20.0
2170,0.0049,-6.0,-0.01,-30,0.023,0.0,-20.0
2171,0.0064,1.6,-0.01,10,0.019,0.1,10.0
2172,0.0022,-9.1,0.01,-10,-0.025,0.0,-30.0
2173,0.0042,-1.9,0.01,0,0.005,-0.5,-50.0
2174,-0.0044,1.1,0.0,20,0.005,-0.1,10.0
2175,-0.0058,-1.0,0.0,-20,0.003,0.0,10.0
2176,0.001,-2.2,0.0,10,0.002,-0.2,-20.0
2177,-0.0042,-3.2,0.0,10,0.004,-0.1,-30.0
2178,-0.0057,1.1,0.0,-20,0.002,-0.1,-10.0
2179,0.0023,-5.1,0.0,0,-0.028,-0.1,-40.0
2180,0.009000000000000001,3.1,0.0,-30,-0.006999999999999999,0.2,10.0
2181,0.004,0.6,0.0,-20,0.01,0.0,10.0
2182,-0.004,3.7,0.01,0,-0.013,-0.1,10.0
2183,0.0025,0.6,-0.01,20,-0.006999999999999999,0.1,40.0
2184,-0.0006,-3.5,0.0,-20,0.031,-0.2,-50.0
2185,-0.0082,-2.7,0.01,-20,0.017,0.0,20.0
2186,0.002,-3.9,-0.01,-10,0.009000000000000001,0.1,10.0
2187,-0.004,-1.7,0.0,-40,-0.011,0.0,-20.0
2188,-0.0006,-2.4,0.01,-10,-0.014,-0.4,-60.0
2189,-0.0184,1.3,0.0,-30,-0.003,0.0,-10.0
2190,-0.0049,5.1,-0.01,-20,0.025,0.0,20.0
2191,0.0083,-2.7,0.0,-20,0.01,0.1,10.0
2192,-0.0023,0.6,-0.01,-40,0.008,0.0,10.0
2193,0.0036,-2.5,-0.02,-40,-0.034,0.1,-10.0
2194,0.0094,5.2,-0.01,0,-0.032,0.1,30.0
2195,-0.0016,-0.7,0.0,20,0.025,0.3,-10.0
2196,-0.0101,-7.8,-0.01,-30,-0.008,0.2,10.0
2197,-0.0009,-4.0,0.0,20,0.033,-0.2,-30.0
2198,-0.004,-2.8,-0.01,-30,0.018000000000000002,-0.1,-20.0
2199,0.0007,0.3,0.0,-10,-0.012,0.2,30.0
2200,-0.0065,-10.5,0.0,-40,-0.015,0.0,-30.0
2201,0.0014,4.0,0.0,-10,-0.005,0.1,20.0
2202,0.0085,-3.2,0.0,-50,-0.004,0.2,10.0
2203,-0.0061,9.8,0.0,60,0.004,-0.1,20.0
2204,-0.0111,-3.2,-0.02,-20,-0.005,0.1,-30.0
2205,0.0027,-2.3,0.0,-10,-0.034,-0.1,-10.0
2206,0.0001,6.2,0.0,-30,-0.006,0.2,10.0
2207,0.005,-2.1,0.0,0,0.01,-0.1,10.0
2208,-0.0063,-0.3,0.0,-30,0.004,-0.1,10.0
2209,-0.0057,-3.7,0.0,-30,-0.012,0.0,-10.0
2210,0.0052,9.9,0.0,-20,0.012,0.3,50.0
2211,-0.0043,-5.3,0.0,-10,-0.014,-0.2,-10.0
2212,0.0005,4.4,0.0,10,0.029,0.1,20.0
2213,-0.0065,5.2,0.0,-20,0.006,0.2,40.0
2214,-0.0091,-1.8,0.0,-10,0.015,-0.1,-40.0
2215,-0.0085,-3.2,-0.01,-40,-0.006,0.2,-10.0
2216,-0.0053,-1.5,0.01,0,-0.013,0.0,-10.0
2217,-0.0035,-11.6,-0.01,0,0.024,0.0,-40.0
2218,0.0019,-5.5,0.01,0,0.0,-0.2,-30.0
2219,0.0006,-2.5,0.0,0,0.008,-0.1,-10.0
2220,-0.0019,-7.1,0.0,10,0.009000000000000001,0.1,-10.0
2221,0.0044,-4.8,0.01,-20,0.004,-0.4,-10.0
2222,0.0039,-2.0,0.0,-10,0.013,-0.2,-50.0
2223,-0.0068,4.8,0.01,-40,0.015,0.3,10.0
2224,-0.0035,-7.7,0.01,-20,0.013,-0.2,-20.0
2225,-0.0014,3.6,0.0,30,-0.009000000000000001,0.0,10.0
2226,0.0014,8.2,0.0,-20,0.031,0.0,20.0
2227,-0.0068,-2.6,0.0,-20,0.004,0.0,-10.0
2228,0.0046,-4.4,0.0,0,-0.005,-0.2,-20.0
2229,-0.0021,-6.0,0.0,50,0.032,-0.2,-30.0
2230,-0.0009,-3.0,0.0,-80,0.027000000000000003,0.2,10.0
2231,0.006,4.0,0.0,0,-0.003,0.2,30.0
2232,0.0086,-0.6,0.0,20,-0.011,0.2,40.0
2233,-0.0074,-3.7,0.0,30,0.022,0.0,10.0
2234,0.0058,-2.9,0.0,-20,-0.024,0.0,-30.0
2235,-0.0029,-4.7,0.0,0,-0.01,-0.2,-30.0
2236,0.0026,-6.1,0.0,0,0.001,-0.1,-20.0
2237,-0.0027,3.0,-0.01,-70,-0.008,0.3,10.0
2238,0.006,-0.9,0.0,10,0.012,-0.1,-10.0
2239,0.0038,4.0,0.0,-20,0.014,0.2,30.0
2240,0.001,-5.3,0.0,-10,-0.016,0.0,-10.0
2241,0.0025,3.5,0.0,-40,-0.015,0.2,20.0
2242,0.0113,-0.9,0.0,30,0.016,0.0,-10.0
2243,-0.0065,-2.2,-0.01,20,0.018000000000000002,0.0,10.0
2244,0.0003,-6.7,0.0,-10,0.004,-0.1,-10.0
2245,-0.0041,8.3,0.0,-40,0.005,0.0,10.0
2246,-0.0062,-5.1,0.0,-40,-0.014,0.1,-10.0
2247,0.0033,-2.2,0.0,0,0.012,-0.1,-10.0
2248,0.0044,-0.9,0.0,0,0.019,-0.3,-20.0
2249,0.0,7.0,0.0,-30,-0.018000000000000002,0.1,20.0
2250,-0.0079,-0.8,0.0,-20,0.01,0.1,20.0
2251,0.0009,3.1,0.0,-30,0.023,0.1,20.0
2252,0.005,-2.4,0.0,10,0.026,-0.3,-30.0
2253,-0.0054,-0.9,0.0,0,-0.028,-0.2,-10.0
2254,0.0083,-1.4,0.01,-20,0.001,0.2,-30.0
2255,0.0014,2.1,0.0,30,-0.003,0.0,10.0
2256,-0.0035,-3.0,0.0,-10,-0.006999999999999999,-0.1,-20.0
2257,0.0052,-0.7,0.0,-40,0.017,-0.1,-20.0
2258,-0.0064,5.7,0.0,-10,-0.005,0.2,30.0
2259,-0.0051,3.4,0.0,-20,0.006,0.0,-10.0
2260,-0.0078,3.3,-0.01,-30,-0.017,0.3,30.0
2261,0.0051,0.9,0.0,-20,0.034,0.0,20.0
2262,0.0061,3.2,0.0,10,-0.024,-0.1,10.0
2263,-0.0038,-6.8,0.0,-30,0.032,0.1,-20.0
2264,-0.0064,0.1,0.01,-50,0.005,0.1,-10.0
2265,-0.0026,7.4,0.0,-20,0.002,0.3,30.0
2266,-0.0073,-0.6,0.0,-20,0.02,-0.2,-20.0
2267,0.0049,-5.9,0.0,20,0.012,-0.3,-20.0
2268,-0.0042,0.7,0.01,-40,0.016,0.1,10.0
2269,-0.006999999999999999,2.0,0.0,-30,0.005,0.1,-10.0
2270,0.0023,9.7,0.0,-10,-0.005,0.1,50.0
2271,0.0064,7.5,0.0,10,-0.006,0.0,20.0
2272,0.0012,5.2,0.0,-40,0.014,0.1,20.0
2273,0.0051,3.0,0.0,0,-0.005,-0.1,20.0
2274,0.0035,-0.9,0.0,0,0.0,-0.2,-10.0
2275,0.0073,0.9,0.0,-10,-0.024,0.0,10.0
2276,0.0036,-6.3,0.0,10,0.02,-0.3,-60.0
2277,0.0087,2.6,0.0,-20,-0.004,0.2,20.0
2278,0.0046,7.4,0.0,0,0.003,0.0,10.0
2279,0.0024,-5.4,0.0,10,0.002,-0.2,-40.0
2280,0.0047,-1.9,0.0,30,-0.003,0.1,30.0
2281,0.0029,9.6,0.01,-30,-0.015,0.1,50.0
2282,-0.0073,7.7,0.01,-20,0.023,0.0,10.0
2283,0.0049,-2.0,0.0,-10,0.012,-0.1,-10.0
2284,-0.0006,-8.4,-0.01,-10,0.029,0.2,10.0
2285,-0.001,8.5,0.0,-10,0.004,0.1,30.0
2286,0.0013,-6.3,0.01,-10,0.012,0.0,-10.0
2287,-0.006,2.8,0.0,-30,0.032,-0.2,-40.0
2288,-0.0128,-3.0,0.01,-20,-0.025,0.2,10.0
2289,0.0022,3.0,0.0,-20,-0.001,0.1,20.0
2290,0.005,0.3,0.0,20,-0.017,0.0,10.0
2291,0.0059,-0.6,-0.01,-30,-0.002,0.0,20.0
2292,0.0032,-1.6,0.0,-30,-0.006,0.1,-10.0
2293,-0.0045,4.4,0.0,-60,-0.008,0.2,10.0
2294,-0.0017,2.6,0.0,-60,0.013,0.2,10.0
2295,0.0073,-7.2,0.0,-10,-0.01,-0.2,-40.0
2296,-0.0109,-3.8,0.0,-20,0.023,0.1,-10.0
2297,-0.0061,2.6,0.0,-20,0.017,0.0,10.0
2298,-0.0035,-2.3,0.0,10,0.006999999999999999,-0.2,-40.0
2299,0.0079,-0.5,0.01,-20,-0.001,0.4,20.0
2300,-0.0198,-3.3,-0.01,-50,0.016,0.0,-30.0
2301,0.0006,5.4,0.0,-20,-0.001,0.1,20.0
2302,-0.0024,-11.8,0.0,-40,-0.011,-0.1,-10.0
2303,0.0001,0.8,0.0,-20,0.013,0.2,10.0
2304,0.0129,1.8,0.0,-50,0.03,0.0,10.0
2305,0.0056,5.3,0.0,-20,0.028,0.1,30.0
2306,0.004,-2.1,-0.01,-10,0.033,-0.4,-10.0
2307,0.0077,7.5,0.0,30,0.01,0.0,20.0
2308,-0.0062,3.4,0.0,-70,-0.009000000000000001,0.3,40.0
2309,0.0056,9.4,0.0,-10,-0.003,0.1,69.99999999999999
2310,0.0082,0.0,0.0,-20,0.011,-0.1,10.0
2311,0.0087,9.7,0.0,50,0.029,-0.1,10.0
2312,0.0059,-5.8,-0.01,0,-0.005,-0.1,-10.0
2313,-0.0021,-2.4,0.0,-10,0.013,-0.2,-30.0
2314,-0.002,-5.5,0.0,0,-0.005,0.0,-10.0
2315,-0.0091,2.1,0.0,70,0.006999999999999999,-0.4,-20.0
2316,0.0085,-1.4,0.0,-50,-0.006999999999999999,0.0,-10.0
2317,0.006,1.1,0.0,20,-0.02,-0.2,20.0
2318,0.0001,6.3,0.0,-90,0.034,0.3,10.0
2319,0.0025,3.4,0.0,10,0.014,0.0,30.0
2320,0.0082,2.0,0.0,30,-0.006,-0.1,20.0
2321,0.002,-2.8,0.0,-10,0.01,-0.1,-10.0
2322,0.0014,9.8,0.01,-10,0.003,0.1,10.0
2323,-0.0038,-8.9,0.01,0,0.018000000000000002,-0.1,-10.0
2324,-0.0064,-6.0,0.0,20,0.009000000000000001,-0.2,-10.0
2325,-0.0055,-3.5,0.0,-10,0.01,-0.1,-20.0
2326,-0.0003,4.7,0.0,-30,-0.006,0.1,10.0
2327,0.0041,-1.5,0.0,-20,0.003,-0.1,-40.0
2328,-0.0014,4.1,0.0,40,0.001,0.0,10.0
2329,-0.0052,-0.1,0.0,-10,0.004,0.2,-10.0
2330,-0.0003,4.5,0.0,20,-0.025,0.0,30.0
2331,-0.0006,-7.4,0.01,-20,-0.01,0.0,-20.0
2332,-0.0004,4.3,0.0,-40,-0.006999999999999999,0.3,50.0
2333,0.0061,-2.6,-0.01,0,-0.01,-0.2,-30.0
2334,-0.005,-8.2,-0.02,-30,0.017,0.1,10.0
2335,-0.0003,-9.6,0.0,40,-0.035,-0.3,-50.0
2336,-0.0044,-2.7,-0.01,0,0.005,0.0,-20.0
2337,0.0024,8.7,0.0,-30,-0.004,-0.1,20.0
2338,-0.0021,-5.7,0.0,40,0.015,-0.2,-20.0
2339,0.0023,-7.4,0.0,20,-0.009000000000000001,-0.1,-20.0
2340,0.0032,-7.7,0.0,-60,-0.027000000000000003,-0.1,-10.0
2341,0.0035,-1.5,-0.01,-10,0.009000000000000001,0.2,20.0
2342,0.0048,-2.9,0.0,-20,-0.024,0.1,10.0
2343,-0.0148,1.3,0.0,-70,0.008,0.3,-10.0
2344,0.0006,-3.9,0.0,10,-0.003,-0.2,-40.0
2345,-0.0021,8.0,0.0,10,-0.009000000000000001,0.0,10.0
2346,-0.004,-5.9,-0.01,0,0.028,-0.1,-10.0
2347,-0.0076,-1.9,0.0,20,0.0,-0.3,-30.0
2348,0.0067,2.4,0.0,-10,0.012,0.1,20.0
2349,-0.006999999999999999,4.1,0.01,10,0.018000000000000002,0.3,20.0
2350,0.0072,5.7,0.0,-10,-0.023,0.1,20.0
2351,0.0057,4.6,0.0,-20,-0.009000000000000001,0.2,10.0
2352,0.0086,3.7,0.0,10,-0.006,-0.1,10.0
2353,-0.0035,-5.1,0.0,-40,-0.005,0.0,-10.0
2354,-0.0018,-5.1,0.0,-10,0.018000000000000002,-0.1,-20.0
2355,0.0011,3.7,0.0,20,-0.025,0.0,10.0
2356,0.0062,-3.1,0.01,-30,-0.014,0.1,-10.0
2357,-0.0087,-1.4,0.01,-10,-0.006,0.0,-80.0
2358,-0.0047,4.6,0.01,-40,-0.006999999999999999,-0.1,-10.0
2359,0.0068,4.4,0.0,0,-0.021,0.0,20.0
2360,-0.0063,-3.0,-0.01,-20,0.003,0.1,-10.0
2361,0.0026,-3.4,0.01,10,0.004,-0.3,-40.0
2362,0.0031,-7.0,-0.01,30,0.0,-0.2,-20.0
2363,0.0022,-5.4,-0.01,30,0.01,0.0,20.0
2364,-0.0054,-2.6,0.0,-40,-0.013,0.0,-40.0
2365,-0.0037,3.7,0.0,0,0.025,0.0,-10.0
2366,-0.0052,-0.3,0.0,-10,-0.005,0.0,10.0
2367,0.0057,-4.7,0.0,-10,-0.016,0.1,-20.0
2368,0.0038,-3.5,0.0,0,0.014,-0.3,-20.0
2369,-0.0089,-5.9,0.0,0,-0.015,-0.1,-50.0
2370,0.0025,-4.2,-0.02,-30,0.023,0.1,-10.0
2371,-0.0105,3.4,0.0,-20,0.004,-0.1,-10.0
2372,-0.0031,-6.2,0.0,-10,0.011,-0.1,-20.0
2373,-0.0054,-10.8,0.0,40,0.016,-0.2,-20.0
2374,0.0044,-0.4,0.0,-50,-0.008,0.2,-10.0
2375,-0.0089,-4.8,0.0,-60,-0.008,0.1,-10.0
2376,0.0023,1.2,0.0,10,-0.017,0.1,10.0
2377,-0.005,-8.2,0.0,10,-0.006999999999999999,-0.3,-60.0
2378,-0.0005,-3.1,0.0,-40,0.013,-0.1,-10.0
2379,-0.0047,5.5,0.0,-20,-0.012,0.1,30.0
2380,0.0007,-3.7,0.0,0,0.0,-0.3,-69.99999999999999
2381,0.0004,-4.0,0.0,-20,-0.016,0.0,-40.0
2382,-0.0031,-3.1,0.0,-10,0.0,0.0,-10.0
2383,-0.0033,-5.2,0.0,10,0.001,0.0,-10.0
2384,-0.0034,3.6,-0.01,0,-0.025,0.1,10.0
2385,0.0073,-0.7,0.0,20,0.015,-0.1,30.0
2386,-0.0036,5.4,0.0,-10,-0.006,0.0,10.0
2387,-0.0065,0.3,0.0,50,-0.01,0.1,10.0
2388,-0.0121,6.6,0.0,-80,-0.026,0.3,20.0
2389,-0.0066,-1.8,0.0,-20,-0.001,0.1,10.0
2390,0.0022,-5.1,0.0,0,-0.035,-0.2,-10.0
2391,0.0025,-5.5,0.0,0,0.002,-0.1,-10.0
2392,-0.004,1.2,0.0,-20,0.006,0.2,30.0
2393,-0.0011,3.1,0.0,-20,-0.016,0.2,40.0
2394,0.0023,4.8,0.0,20,-0.013,0.0,20.0
2395,-0.0057,3.0,0.0,-30,-0.025,0.2,10.0
2396,0.0021,-5.3,0.0,-50,-0.035,0.0,-20.0
2397,0.003,-3.9,0.0,0,-0.025,-0.1,10.0
2398,0.0021,4.4,0.0,-20,-0.023,0.1,20.0
2399,-0.003,-2.5,0.0,20,-0.002,-0.5,-30.0
2400,-0.0047,-9.3,0.0,20,-0.011,-0.1,-30.0
2401,0.006,-3.8,-0.01,-40,0.006999999999999999,0.0,-10.0
2402,0.006,-1.0,0.0,0,-0.004,-0.1,20.0
2403,0.0054,2.0,0.0,-40,0.011,0.0,20.0
2404,0.0012,-4.6,0.0,-10,0.006999999999999999,0.0,-10.0
2405,-0.0008,-5.3,0.0,10,0.003,0.0,-30.0
2406,-0.0048,-9.0,0.0,-10,-0.006999999999999999,0.0,-20.0
2407,-0.0081,10.0,0.01,-50,-0.032,0.3,20.0
2408,-0.0059,2.2,0.0,-30,0.005,0.1,-10.0
2409,0.0015,6.1,0.0,-50,-0.021,0.1,20.0
2410,-0.0084,-0.7,0.0,-40,0.021,0.2,-10.0
2411,0.003,12.3,0.0,-40,-0.021,0.2,40.0
2412,-0.006,6.7,0.0,10,0.025,0.0,20.0
2413,-0.0071,-2.7,0.0,-40,-0.028,0.0,-10.0
2414,-0.0018,4.0,0.0,-20,0.005,0.1,20.0
2415,0.0068,1.9,0.0,10,0.039,0.2,20.0
2416,0.0089,2.5,0.01,-40,-0.003,0.3,30.0
2417,0.0112,8.1,0.0,-50,0.028,-0.1,10.0
2418,-0.0039,-8.2,0.0,-40,0.015,0.1,10.0
2419,0.0007,-5.7,0.0,0,0.002,-0.2,-10.0
2420,-0.0093,-4.8,0.0,0,-0.019,0.0,-10.0
2421,0.0011,2.1,0.0,-10,-0.019,0.3,40.0
2422,0.002,3.2,0.0,-10,-0.018000000000000002,0.1,20.0
2423,-0.008,9.3,0.0,0,0.019,0.0,40.0
2424,-0.0048,-5.6,0.0,-50,0.018000000000000002,0.0,-20.0
2425,0.0056,-3.3,0.0,0,-0.002,-0.1,-10.0
2426,0.0019,-5.0,0.0,-20,0.041,0.0,-20.0
2427,-0.0009,4.3,0.0,0,-0.009000000000000001,0.0,10.0
2428,-0.0017,-6.9,0.0,-20,-0.003,-0.1,-10.0
2429,-0.0008,-0.9,0.0,40,-0.015,-0.4,-50.0
2430,0.005,6.1,0.0,-30,0.013,0.2,10.0
2431,0.0093,4.1,0.01,-20,0.011,0.0,20.0
2432,0.0019,-5.2,0.0,-20,0.028,0.1,20.0
2433,-0.0027,3.1,0.0,-10,-0.015,0.2,10.0
2434,-0.004,3.4,0.0,-20,0.008,0.2,30.0
2435,-0.0059,2.0,0.0,-40,0.021,0.1,10.0
2436,-0.0045,-2.9,0.0,-20,-0.002,0.0,-10.0
2437,0.0033,10.6,0.0,20,0.016,0.0,10.0
2438,-0.0002,6.6,0.0,-30,-0.01,0.0,20.0
2439,-0.0061,0.5,0.0,-10,0.024,-0.1,-10.0
2440,-0.005,2.5,0.0,-30,0.006,0.1,20.0
2441,-0.0002,3.3,0.0,0,0.016,0.2,10.0
2442,0.0048,-4.3,-0.01,0,0.021,-0.2,-10.0
2443,-0.0099,-2.0,0.0,-20,0.011,-0.2,-20.0
2444,-0.0065,-5.8,0.0,-30,0.002,-0.1,-50.0
2445,-0.0018,6.5,0.0,0,-0.003,0.1,40.0
2446,0.0027,-2.8,-0.01,-60,0.03,0.0,-10.0
2447,0.0113,9.3,0.0,-60,-0.001,0.3,20.0
2448,-0.0031,5.6,0.0,0,0.015,0.0,10.0
2449,0.0003,-2.5,0.0,0,0.003,-0.2,-20.0
2450,-0.0054,-10.2,-0.01,-10,-0.006999999999999999,-0.2,-69.99999999999999
2451,0.0006,-5.7,0.0,-10,-0.003,0.0,-10.0
2452,-0.0034,2.7,0.0,-30,0.012,0.2,10.0
2453,-0.006,-3.5,0.0,0,-0.027000000000000003,-0.1,-10.0
2454,-0.0027,2.5,0.0,-10,-0.019,0.2,10.0
2455,-0.0029,-7.1,0.0,0,0.017,-0.1,-30.0
2456,0.0067,8.0,0.01,-10,0.033,-0.1,10.0
2457,-0.0017,-4.2,0.0,0,0.0,0.0,-20.0
2458,0.0046,6.6,0.0,0,0.008,0.1,20.0
2459,-0.0059,5.9,0.0,-10,-0.038,0.0,20.0
2460,-0.0062,-2.0,0.0,90,0.006999999999999999,-0.1,-10.0
2461,0.0048,-5.1,0.0,20,-0.006,-0.3,-30.0
2462,-0.0099,-3.5,0.0,-50,0.013,0.2,30.0
2463,-0.0041,-2.5,0.0,-30,-0.005,-0.1,-10.0
2464,-0.0026,-3.5,0.0,20,-0.009000000000000001,-0.2,-50.0
2465,-0.0119,-10.3,0.02,20,-0.024,0.0,-20.0
2466,0.0094,0.4,0.0,-20,-0.003,0.2,20.0
2467,-0.003,-3.3,0.0,-20,-0.006,0.0,-20.0
2468,0.0074,7.3,0.01,-20,-0.021,0.0,10.0
2469,0.0021,-4.3,0.0,-20,0.006,0.0,-10.0
2470,0.005,4.5,0.0,0,-0.008,-0.1,-10.0
2471,-0.0044,1.2,0.0,70,-0.011,-0.1,-10.0
2472,-0.0042,3.7,0.0,-20,-0.015,0.0,10.0
2473,0.0064,-8.4,-0.01,-60,0.013,0.0,-10.0
2474,0.0045,3.2,0.0,0,-0.006,0.0,10.0
2475,0.0054,-8.8,0.0,0,0.024,-0.1,-20.0
2476,-0.0076,-11.0,0.0,20,0.004,-0.3,-30.0
2477,-0.0012,5.4,0.0,-40,-0.023,0.1,20.0
2478,-0.0027,6.4,-0.01,-10,0.02,0.4,10.0
2479,-0.0049,-3.2,-0.01,0,-0.012,0.0,-10.0
2480,-0.0041,1.7,0.0,-10,0.006,0.0,-10.0
2481,0.0026,-1.9,0.0,-10,-0.008,-0.3,-40.0
2482,0.0011,9.6,0.0,-40,0.012,0.3,40.0
2483,0.0008,-5.3,0.0,10,-0.005,-0.2,-30.0
2484,-0.0001,-4.3,0.0,30,-0.004,-0.2,-30.0
2485,0.0092,-5.4,-0.02,-20,-0.005,0.2,30.0
2486,-0.0034,-2.0,0.0,-30,0.012,0.5,30.0
2487,0.0014,10.3,0.0,10,-0.015,0.1,30.0
2488,-0.005,1.7,0.0,10,0.015,0.2,20.0
2489,0.0114,-3.1,0.0,40,0.015,-0.1,-20.0
2490,-0.0074,-0.4,-0.01,-20,0.0,0.0,-10.0
2491,0.0034,5.1,0.0,40,0.01,-0.1,10.0
2492,0.0036,8.1,0.01,50,0.003,-0.1,10.0
2493,-0.0071,4.7,0.0,0,0.008,0.1,20.0
2494,-0.005,-5.4,0.0,-10,0.006,0.1,-20.0
2495,-0.0011,-5.7,0.0,-50,-0.004,0.1,-20.0
2496,-0.005,8.4,0.01,-20,-0.034,0.6,50.0
2497,0.006,-2.1,0.0,0,0.008,-0.2,-30.0
2498,-0.0035,7.9,0.0,-10,-0.006,0.1,20.0
2499,0.0033,2.5,0.0,-20,-0.005,0.2,20.0
2500,0.0063,5.9,0.0,-10,-0.004,-0.1,10.0
2501,-0.0009,-5.7,0.0,0,-0.018000000000000002,-0.2,-20.0
2502,0.0062,3.9,0.0,-30,-0.006,0.3,50.0
2503,0.0051,-1.4,0.01,-10,0.013,-0.3,-40.0
2504,0.0021,2.6,0.0,-20,-0.012,0.2,30.0
2505,-0.0103,-3.3,0.02,30,0.01,-0.2,-30.0
2506,0.0073,2.0,0.0,-20,0.013,-0.1,10.0
2507,0.002,9.8,0.0,40,-0.033,0.1,20.0
2508,0.0002,5.3,-0.01,-20,-0.001,0.0,10.0
